일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),노선명,역명,승하차인원,휴일여부
2020-04-16,15.3,0,2.1,4호선,명동,30513,0
2020-04-17,10.9,6.5,1.6,4호선,명동,28999,1
2020-04-18,12.4,0,1.7,4호선,명동,20703,1
2020-04-19,10.8,10,2.4,4호선,명동,11860,0
2020-04-20,8.8,0.5,2.3,4호선,명동,30472,0
2020-04-21,6.5,0,3.2,4호선,명동,31016,0
2020-04-22,4.7,0,3.3,4호선,명동,30619,0
2020-04-23,6.9,0,2.9,4호선,명동,31375,0
2020-04-24,9.5,0,1.7,4호선,명동,32711,1
2020-04-25,12.8,0,1.7,4호선,명동,22464,1
2020-04-26,11.1,0,2.6,4호선,명동,16398,0
2020-04-27,12.1,0,1.8,4호선,명동,32456,0
2020-04-28,13.8,0,1.4,4호선,명동,33078,0
2020-04-29,15,0,0.9,4호선,명동,34704,0
2020-04-30,16.9,0,0.7,4호선,명동,22769,1
2020-05-01,19.8,0,0.5,4호선,명동,23796,1
2020-05-02,19.5,0,0.9,4호선,명동,24144,1
2020-05-03,20.2,0,1.9,4호선,명동,18460,0
2020-05-04,19.5,0,1.1,4호선,명동,31149,0
2020-05-05,15.3,0,1.2,4호선,명동,19548,1
2020-05-06,19.5,0,1.9,4호선,명동,34987,0
2020-05-07,19.7,0,1.9,4호선,명동,35470,0
2020-05-08,18.7,1.5,1.3,4호선,명동,36291,1
2020-05-09,12.8,13,2.7,4호선,명동,19570,1
2020-05-10,13.4,1,0.3,4호선,명동,17024,0
2020-05-11,15.6,3.5,0.8,4호선,명동,34341,0
2020-05-12,13.5,0.5,1.4,4호선,명동,34082,0
2020-05-13,15.9,0,1,4호선,명동,34372,0
2020-05-14,19.2,0,1.9,4호선,명동,33813,0
2020-05-15,14.5,7.5,2.9,4호선,명동,31801,1
2020-05-16,15.7,2,0.5,4호선,명동,21611,1
2020-05-17,18.4,0,1,4호선,명동,16333,0
2020-05-18,17.8,32,1.6,4호선,명동,31427,0
2019-01-01,-3.6,0,0.7,5호선,여의나루,6808,1
2019-01-02,-2.9,0,0.8,5호선,여의나루,16157,0
2019-01-03,-1.9,0,0.3,5호선,여의나루,16612,0
2019-01-04,0.4,0,0.6,5호선,여의나루,17182,1
2019-01-05,-1.6,0,1.1,5호선,여의나루,8410,1
2019-01-06,-1.5,0,0.7,5호선,여의나루,7440,0
2019-01-07,0,0,0.5,5호선,여의나루,16302,0
2019-01-08,-2.1,0,1.4,5호선,여의나루,16302,0
2019-01-09,-3.3,0,0.7,5호선,여의나루,16000,0
2019-01-10,0.3,0,0.9,5호선,여의나루,16267,0
2019-01-11,3.7,0,0.6,5호선,여의나루,17574,1
2019-01-12,3.8,0,0.4,5호선,여의나루,9360,1
2019-01-13,2.5,0,0.6,5호선,여의나루,7987,0
2019-01-14,2.8,0,0.4,5호선,여의나루,16032,0
2019-01-15,-0.7,0,1.5,5호선,여의나루,16045,0
2019-01-16,-4.2,0,1.3,5호선,여의나루,16504,0
2019-01-17,1.5,0,0.8,5호선,여의나루,16892,0
2019-01-18,2.2,0,0.5,5호선,여의나루,17684,1
2019-01-19,4.8,0,0.4,5호선,여의나루,10687,1
2019-01-20,-0.3,0,1.9,5호선,여의나루,8441,0
2019-01-21,0.8,0,0.7,5호선,여의나루,16180,0
2019-01-22,3.3,0,0.7,5호선,여의나루,17411,0
2019-01-23,3.5,0,1,5호선,여의나루,17193,0
2019-01-24,1.6,0,0.4,5호선,여의나루,17242,0
2019-01-25,0.2,0,1.2,5호선,여의나루,17186,1
2019-01-26,-1.6,0,1.4,5호선,여의나루,10391,1
2019-01-27,1.2,0,0.9,5호선,여의나루,8270,0
2019-01-28,2.1,0,1.6,5호선,여의나루,16608,0
2019-01-29,1.2,0,0.6,5호선,여의나루,16915,0
2019-01-30,3.2,0,0.5,5호선,여의나루,17393,0
2019-01-31,-1.2,0,1.6,5호선,여의나루,16172,0
2019-02-01,-0.3,0,1,5호선,여의나루,15911,1
2019-02-02,3.4,0,0.2,5호선,여의나루,6389,1
2019-02-03,3.9,0,0.8,5호선,여의나루,5096,0
2019-02-04,0.9,0,0.7,5호선,여의나루,5804,1
2019-02-05,4.5,0,0.4,5호선,여의나루,6018,1
2019-02-06,6.2,0,0.5,5호선,여의나루,6377,1
2019-02-07,-1.3,0,1.7,5호선,여의나루,12053,0
2019-02-08,-5.4,0,1,5호선,여의나루,15123,1
2019-02-09,-4.3,0,1.6,5호선,여의나루,8335,1
2019-02-10,-3.9,0,0.9,5호선,여의나루,7418,0
2019-02-11,-1.6,0,1.2,5호선,여의나루,16782,0
2019-02-12,0.4,0,0.9,5호선,여의나루,17913,0
2019-02-13,-1.1,0,1,5호선,여의나루,18032,0
2019-02-14,0.2,0,0.9,5호선,여의나루,18532,0
2019-02-15,0,0,1.1,5호선,여의나루,18728,1
2019-02-16,-1.6,0,1.4,5호선,여의나루,10162,1
2019-02-17,-0.2,0,0.8,5호선,여의나루,9493,0
2019-02-18,2.2,2,0.4,5호선,여의나루,18054,0
2019-02-19,2.2,0,0.6,5호선,여의나루,17701,0
2019-02-20,3,0,1,5호선,여의나루,18040,0
2019-02-21,3.6,0,0.7,5호선,여의나루,18463,0
2019-02-22,5.3,0,0.5,5호선,여의나루,19956,1
2019-02-23,8,0,0.4,5호선,여의나루,17966,1
2019-02-24,7.5,0,0.7,5호선,여의나루,16468,0
2019-02-25,5.6,0,1,5호선,여의나루,19982,0
2019-02-26,6.3,0,0.6,5호선,여의나루,22101,0
2019-02-27,8.8,0,0.9,5호선,여의나루,21685,0
2019-02-28,7.9,0,0.8,5호선,여의나루,22564,0
2019-03-01,7.8,0,0.8,5호선,여의나루,22824,1
2019-03-02,8.9,0,0.5,5호선,여의나루,18193,1
2019-03-03,10.3,0,0.5,5호선,여의나루,15001,0
2019-03-04,10.2,0,0.8,5호선,여의나루,18376,0
2019-03-05,8.9,0,1,5호선,여의나루,17131,0
2019-03-06,9.2,0,0.4,5호선,여의나루,17637,0
2019-03-07,7.9,0,0.8,5호선,여의나루,19180,0
2019-03-08,7.2,0,0.5,5호선,여의나루,22396,1
2019-03-09,8.5,0,0.2,5호선,여의나루,22169,1
2019-03-10,11,0,0.2,5호선,여의나루,15938,0
2019-03-11,7.4,0,1,5호선,여의나루,18465,0
2019-03-12,4.9,0,1.4,5호선,여의나루,17344,0
2019-03-13,4.6,0,1.6,5호선,여의나루,18490,0
2019-03-14,6.2,0,1.3,5호선,여의나루,18398,0
2019-03-15,6,2,0.8,5호선,여의나루,18665,1
2019-03-16,5.5,0,1,5호선,여의나루,19762,1
2019-03-17,7.2,0,1.1,5호선,여의나루,21393,0
2019-03-18,8.2,0,0.8,5호선,여의나루,20291,0
2019-03-19,10.9,0,0.7,5호선,여의나루,22014,0
2019-03-20,11.3,18.5,0.7,5호선,여의나루,17551,0
2019-03-21,8,3.5,1.7,5호선,여의나루,18435,0
2019-03-22,4.4,0,1.6,5호선,여의나루,22123,1
2019-03-23,4.7,1.5,1.5,5호선,여의나루,13708,1
2019-03-24,5.6,0,1.4,5호선,여의나루,21023,0
2019-03-25,8.5,0,1.6,5호선,여의나루,19152,0
2019-03-26,11.8,0,1.2,5호선,여의나루,23496,0
2019-03-27,12,0,2.3,5호선,여의나루,19821,0
2019-03-28,10,0,1.4,5호선,여의나루,21920,0
2019-03-29,10,0,1.1,5호선,여의나루,29723,1
2019-03-30,5.9,3.5,1.9,5호선,여의나루,12350,1
2019-03-31,5.4,0,1.7,5호선,여의나루,15808,0
2019-04-01,6.7,0,1.4,5호선,여의나루,23341,0
2019-04-02,8,0,1.1,5호선,여의나루,26931,0
2019-04-03,8.9,0,1.2,5호선,여의나루,27055,0
2019-04-04,9.7,0,2,5호선,여의나루,33679,0
2019-04-05,12,0,1.7,5호선,여의나루,66537,1
2019-04-06,10.9,0.5,0.6,5호선,여의나루,52452,1
2019-04-07,13.2,0,0.9,5호선,여의나루,116222,0
2019-04-08,12.2,0,1.2,5호선,여의나루,62428,0
2019-04-09,10.3,15,1.4,5호선,여의나루,31935,0
2019-04-10,7.9,4,1.1,5호선,여의나루,28591,0
2019-04-11,10.6,0,0.8,5호선,여의나루,51775,0
2019-04-12,12.1,0,1.1,5호선,여의나루,66946,1
2019-04-13,12.8,0,1,5호선,여의나루,112272,1
2019-04-14,10.7,1.5,1.1,5호선,여의나루,25088,0
2019-04-15,12.9,0,1.2,5호선,여의나루,32979,0
2019-04-16,16.1,0,0.8,5호선,여의나루,31657,0
2019-04-17,16.4,0,1.1,5호선,여의나루,32545,0
2019-04-18,13.6,0,1.2,5호선,여의나루,22080,0
2019-04-19,14.6,0,0.9,5호선,여의나루,37327,1
2019-04-20,15.1,0.5,1.1,5호선,여의나루,49583,1
2019-04-21,15,0.5,0.9,5호선,여의나루,27039,0
2019-04-22,19.8,0,0.8,5호선,여의나루,28580,0
2019-04-23,21,0,0.7,5호선,여의나루,21735,0
2019-04-24,19.5,4.5,0.7,5호선,여의나루,24950,0
2019-04-25,14,7.5,1.1,5호선,여의나루,18031,0
2019-04-26,9.6,3.5,0.8,5호선,여의나루,21703,1
2019-04-27,12.8,0,0.8,5호선,여의나루,56178,1
2019-04-28,14.1,0,1,5호선,여의나루,32150,0
2019-04-29,14.5,0,0.4,5호선,여의나루,25414,0
2019-04-30,16.5,0,0.9,5호선,여의나루,35095,0
2019-05-01,16.9,0,1.5,5호선,여의나루,39013,1
2019-05-02,18.1,0,1.2,5호선,여의나루,42509,0
2019-05-03,18.9,0,1.2,5호선,여의나루,63483,1
2019-05-04,20.4,0,0.6,5호선,여의나루,67633,1
2019-05-05,20.1,0,1.1,5호선,여의나루,57481,0
2019-05-06,15.2,0,1.9,5호선,여의나루,67648,1
2019-05-07,16.1,0,1.5,5호선,여의나루,31504,0
2019-05-08,16.3,0,1.9,5호선,여의나루,27081,0
2019-05-09,17,0,1.7,5호선,여의나루,30298,0
2019-05-10,18.7,0,1,5호선,여의나루,46973,1
2019-05-11,20.9,0,1,5호선,여의나루,65065,1
2019-05-12,22.4,0,0.6,5호선,여의나루,43219,0
2019-05-13,19.7,0,0.6,5호선,여의나루,22916,0
2019-05-14,21,0,0.7,5호선,여의나루,28077,0
2019-05-15,21.6,0,0.9,5호선,여의나루,32125,0
2019-05-16,24.3,0,0.8,5호선,여의나루,27335,0
2019-05-17,24.3,0,0.5,5호선,여의나루,39081,1
2019-05-18,23.1,0,1.5,5호선,여의나루,52499,1
2019-05-19,19.6,17,0.8,5호선,여의나루,8412,0
2019-05-20,16.9,7,1.8,5호선,여의나루,24376,0
2019-05-21,17.9,0,2.1,5호선,여의나루,26587,0
2019-05-22,20.4,0,1.8,5호선,여의나루,27828,0
2019-05-23,22.8,0,1.2,5호선,여의나루,27730,0
2019-05-24,25.3,0,0.9,5호선,여의나루,36194,1
2019-05-25,24.4,0,1,5호선,여의나루,46924,1
2019-05-26,25.3,0,1,5호선,여의나루,32413,0
2019-05-27,18.4,3.5,1.8,5호선,여의나루,17448,0
2019-05-28,19.4,0,1.2,5호선,여의나루,26505,0
2019-05-29,21.1,0,1.3,5호선,여의나루,26376,0
2019-05-30,20.5,0,1.5,5호선,여의나루,22577,0
2019-05-31,19.8,0,1.6,5호선,여의나루,33008,1
2019-06-01,19.2,0,1,5호선,여의나루,42687,1
2019-06-02,22.4,0,0.8,5호선,여의나루,27555,0
2019-06-03,23.9,0,1.1,5호선,여의나루,22382,0
2019-06-04,23.4,0,1.3,5호선,여의나루,23147,0
2019-06-05,23.2,0,0.9,5호선,여의나루,27953,0
2019-06-06,21.7,5.5,0.6,5호선,여의나루,15663,1
2019-06-07,20.9,35.5,0.8,5호선,여의나루,20447,1
2019-06-08,23,0,0.7,5호선,여의나루,40605,1
2019-06-09,22,1,0.8,5호선,여의나루,13688,0
2019-06-10,19.4,12.5,0.8,5호선,여의나루,19650,0
2019-06-11,21.6,0,0.6,5호선,여의나루,23505,0
2019-06-12,22.8,0,0.9,5호선,여의나루,22998,0
2019-06-13,24.1,0,1.1,5호선,여의나루,23390,0
2019-06-14,23.8,0,1,5호선,여의나루,29557,1
2019-06-15,22.8,2.5,1,5호선,여의나루,30669,1
2019-06-16,22.9,0,0.7,5호선,여의나루,23960,0
2019-06-17,22,0,1.3,5호선,여의나루,23862,0
2019-06-18,21.2,26,1,5호선,여의나루,18535,0
2019-06-19,22.2,0.5,0.6,5호선,여의나루,21502,0
2019-06-20,23,0,0.7,5호선,여의나루,25921,0
2019-06-21,23.1,0,0.8,5호선,여의나루,24921,1
2019-06-22,25.2,0,0.8,5호선,여의나루,40368,1
2019-06-23,26,0,1,5호선,여의나루,26236,0
2019-06-24,26.1,0,0.8,5호선,여의나루,26858,0
2019-06-25,26.6,0,0.7,5호선,여의나루,26668,0
2019-06-26,26.5,0,0.8,5호선,여의나루,21104,0
2019-06-27,26,0.5,0.7,5호선,여의나루,22383,0
2019-06-28,24.9,1,1,5호선,여의나루,27535,1
2019-06-29,24.1,1,0.6,5호선,여의나루,21906,1
2019-06-30,24.2,0,1.4,5호선,여의나루,19368,0
2019-07-01,24.2,0,1.1,5호선,여의나루,24291,0
2019-07-02,24.6,0,1.1,5호선,여의나루,25644,0
2019-07-03,24.8,0,0.4,5호선,여의나루,25337,0
2019-07-04,26.1,0,0.6,5호선,여의나루,25820,0
2019-07-05,28.6,0,0.5,5호선,여의나루,33170,1
2019-07-06,30.2,0,1,5호선,여의나루,31139,1
2019-07-07,27.2,0,1.3,5호선,여의나루,22842,0
2019-07-08,25.8,0,1.2,5호선,여의나루,24684,0
2019-07-09,26,0,1.2,5호선,여의나루,26994,0
2019-07-10,23.4,6.5,1.2,5호선,여의나루,18256,0
2019-07-11,22.1,2,0.7,5호선,여의나루,19394,0
2019-07-12,24.3,0,0.9,5호선,여의나루,32309,1
2019-07-13,25.3,0,0.7,5호선,여의나루,30534,1
2019-07-14,26.1,0,0.5,5호선,여의나루,20250,0
2019-07-15,24.6,33,0.3,5호선,여의나루,18488,0
2019-07-16,25.4,0,0.4,5호선,여의나루,21048,0
2019-07-17,26.5,0.5,0.3,5호선,여의나루,23273,0
2019-07-18,27.7,0,0.5,5호선,여의나루,24157,0
2019-07-19,29.3,0,1,5호선,여의나루,26974,1
2019-07-20,28.9,0,1.4,5호선,여의나루,16034,1
2019-07-21,25.6,6,1.3,5호선,여의나루,12688,0
2019-07-22,27.5,0,1.3,5호선,여의나루,22818,0
2019-07-23,28.4,0,1,5호선,여의나루,22902,0
2019-07-24,27,0.5,0.7,5호선,여의나루,18451,0
2019-07-25,26.8,3,0.5,5호선,여의나루,16995,0
2019-07-26,25.7,62.5,0.8,5호선,여의나루,16426,1
2019-07-27,29.1,9.5,0.4,5호선,여의나루,23395,1
2019-07-28,26.7,26,1.3,5호선,여의나루,9503,0
2019-07-29,28.4,4,1.6,5호선,여의나루,23841,0
2019-07-30,28.9,0,2.5,5호선,여의나루,21456,0
2019-07-31,26.5,45,1.4,5호선,여의나루,16857,0
2019-08-01,27.3,34.5,0.5,5호선,여의나루,23594,0
2019-08-02,29.6,0,0.3,5호선,여의나루,30662,1
2019-08-03,30.2,9.5,0.5,5호선,여의나루,22696,1
2019-08-04,29.8,1.5,0.3,5호선,여의나루,17137,0
2019-08-05,32.3,0,0.6,5호선,여의나루,21603,0
2019-08-06,32.9,0,0.7,5호선,여의나루,21629,0
2019-08-07,27.9,5.5,0.7,5호선,여의나루,20034,0
2019-08-08,29.7,0,0.9,5호선,여의나루,21727,0
2019-08-09,30.4,0,0.7,5호선,여의나루,27564,1
2019-08-10,32.1,0,0.7,5호선,여의나루,24279,1
2019-08-11,30.9,6.5,1.7,5호선,여의나루,15273,0
2019-08-12,27.2,38.5,0.6,5호선,여의나루,16287,0
2019-08-13,29.7,10,0.7,5호선,여의나루,22560,0
2019-08-14,31,1,0.7,5호선,여의나루,22411,0
2019-08-15,26.5,12.5,0.6,5호선,여의나루,10227,1
2019-08-16,26.8,0.5,1.1,5호선,여의나루,27192,1
2019-08-17,26.6,0,1.3,5호선,여의나루,36589,1
2019-08-18,26.4,0,0.7,5호선,여의나루,25079,0
2019-08-19,27.6,0,0.6,5호선,여의나루,25819,0
2019-08-20,28.8,0,0.5,5호선,여의나루,26491,0
2019-08-21,27.7,1,0.4,5호선,여의나루,21745,0
2019-08-22,27.5,0,0.9,5호선,여의나루,26262,0
2019-08-23,26.8,0,0.9,5호선,여의나루,34472,1
2019-08-24,24.9,0,0.8,5호선,여의나루,41219,1
2019-08-25,25.8,0,0.6,5호선,여의나루,30501,0
2019-08-26,27.2,0,0.8,5호선,여의나루,27184,0
2019-08-27,26.1,18,0.8,5호선,여의나루,26825,0
2019-08-28,26.6,0,1.4,5호선,여의나루,29504,0
2019-08-29,24.1,75,1.5,5호선,여의나루,21409,0
2019-08-30,23.9,0,1.4,5호선,여의나루,38454,1
2019-08-31,24.5,0,1.2,5호선,여의나루,62296,1
2019-09-01,24.8,0,0.8,5호선,여의나루,35429,0
2019-09-02,26.2,0,0.9,5호선,여의나루,26584,0
2019-09-03,25.1,2,1,5호선,여의나루,21765,0
2019-09-04,23.6,34,1,5호선,여의나루,17375,0
2019-09-05,23.8,57.5,0.8,5호선,여의나루,16562,0
2019-09-06,26.2,3.5,0.7,5호선,여의나루,20064,1
2019-09-07,26.5,1.5,3.1,5호선,여의나루,6601,1
2019-09-08,25.5,0,1,5호선,여의나루,16391,0
2019-09-09,26.1,0,0.7,5호선,여의나루,20267,0
2019-09-10,24.3,75.5,0.7,5호선,여의나루,16756,0
2019-09-11,25.2,6.5,1.1,5호선,여의나루,24487,0
2019-09-12,21.6,10.5,1.2,5호선,여의나루,8673,1
2019-09-13,24.1,0,0.9,5호선,여의나루,32035,1
2019-09-14,23.4,0,0.9,5호선,여의나루,17759,1
2019-09-15,25,0,0.9,5호선,여의나루,26111,0
2019-09-16,25.9,0,0.9,5호선,여의나루,26719,0
2019-09-17,25,0,1.1,5호선,여의나루,27311,0
2019-09-18,22,0,1.4,5호선,여의나루,29512,0
2019-09-19,20.8,0,1.1,5호선,여의나루,29102,0
2019-09-20,21,0,0.8,5호선,여의나루,39909,1
2019-09-21,20.9,0,0.9,5호선,여의나루,44085,1
2019-09-22,19.6,0,1.5,5호선,여의나루,9596,0
2019-09-23,20.9,0,1.1,5호선,여의나루,27154,0
2019-09-24,21.3,0,0.9,5호선,여의나루,29411,0
2019-09-25,22.4,0,0.8,5호선,여의나루,29356,0
2019-09-26,24,0,1,5호선,여의나루,27848,0
2019-09-27,24.3,0,0.7,5호선,여의나루,40214,1
2019-09-28,24.8,0,0.8,5호선,여의나루,56994,1
2019-09-29,23.7,0,0.8,5호선,여의나루,63671,0
2019-09-30,23.6,0,0.8,5호선,여의나루,26585,0
2019-10-01,24.3,0,0.8,5호선,여의나루,27356,0
2019-10-02,22.6,18.5,1.1,5호선,여의나루,18893,0
2019-10-03,23.7,5.5,0.7,5호선,여의나루,28122,1
2019-10-04,23,0,1.2,5호선,여의나루,46859,1
2019-10-05,19.4,0,1.4,5호선,여의나루,141499,1
2019-10-06,18.8,0,1.4,5호선,여의나루,29165,0
2019-10-07,15.5,19.5,0.8,5호선,여의나루,16888,0
2019-10-08,16.2,0,1.3,5호선,여의나루,28903,0
2019-10-09,15.9,0,0.8,5호선,여의나루,39030,1
2019-10-10,16.8,0,0.6,5호선,여의나루,22799,0
2019-10-11,20.2,0,0.9,5호선,여의나루,41175,1
2019-10-12,18.8,0,1.4,5호선,여의나루,46662,1
2019-10-13,18.4,0,1,5호선,여의나루,33236,0
2019-10-14,15.6,0,1.4,5호선,여의나루,22659,0
2019-10-15,15.8,0,1.1,5호선,여의나루,24124,0
2019-10-16,16.2,0,0.9,5호선,여의나루,22362,0
2019-10-17,17.1,0,0.8,5호선,여의나루,22974,0
2019-10-18,18.4,0,1,5호선,여의나루,37031,1
2019-10-19,18.3,0,0.8,5호선,여의나루,45221,1
2019-10-20,17.7,0,0.6,5호선,여의나루,29185,0
2019-10-21,18.9,0,0.6,5호선,여의나루,22785,0
2019-10-22,19.3,0,0.8,5호선,여의나루,23496,0
2019-10-23,18.6,0,0.9,5호선,여의나루,22966,0
2019-10-24,19.7,0,1,5호선,여의나루,25566,0
2019-10-25,17.6,0,1.1,5호선,여의나루,36338,1
2019-10-26,11.2,0,1.5,5호선,여의나루,39846,1
2019-10-27,12.7,0,0.9,5호선,여의나루,25443,0
2019-10-28,14,2,1.4,5호선,여의나루,21549,0
2019-10-29,14.2,0,1.2,5호선,여의나루,21099,0
2019-10-30,13,0,0.9,5호선,여의나루,22779,0
2019-10-31,16,0,1.2,5호선,여의나루,22281,0
2019-11-01,16,0,0.7,5호선,여의나루,25524,1
2019-11-02,15.2,0,0.7,5호선,여의나루,30385,1
2019-11-03,15.6,0,0.9,5호선,여의나루,21527,0
2019-11-04,15.1,0,1,5호선,여의나루,20822,0
2019-11-05,13.9,0,0.7,5호선,여의나루,20492,0
2019-11-06,12.7,0,0.9,5호선,여의나루,21259,0
2019-11-07,10.3,0,1.3,5호선,여의나루,20020,0
2019-11-08,8.5,0,1,5호선,여의나루,22149,1
2019-11-09,11.4,0,0.7,5호선,여의나루,30058,1
2019-11-10,11.3,12.5,0.9,5호선,여의나루,15046,0
2019-11-11,12.2,0.5,1.2,5호선,여의나루,18923,0
2019-11-12,11.6,0,0.5,5호선,여의나루,19390,0
2019-11-13,9.1,10.5,1.5,5호선,여의나루,18987,0
2019-11-14,2.9,0,1.8,5호선,여의나루,20863,0
2019-11-15,7.3,22,1,5호선,여의나루,17918,1
2019-11-16,8.6,0,0.4,5호선,여의나루,17979,1
2019-11-17,9.6,24,0.8,5호선,여의나루,6278,0
2019-11-18,5.4,12,1.9,5호선,여의나루,18046,0
2019-11-19,1.4,0,1.4,5호선,여의나루,18482,0
2019-11-20,2.3,0,0.9,5호선,여의나루,18525,0
2019-11-21,6.2,0,0.7,5호선,여의나루,18059,0
2019-11-22,11.6,0,0.6,5호선,여의나루,20775,1
2019-11-23,13.6,0,0.5,5호선,여의나루,18521,1
2019-11-24,11,3,1,5호선,여의나루,8763,0
2019-11-25,2.9,0,1.4,5호선,여의나루,18132,0
2019-11-26,8.1,0,0.8,5호선,여의나루,18611,0
2019-11-27,4.1,0,1.4,5호선,여의나루,18812,0
2019-11-28,4.6,0,1.1,5호선,여의나루,18332,0
2019-11-29,3.1,0,1,5호선,여의나루,19521,1
2019-11-30,5.9,0,0.5,5호선,여의나루,15788,1
2019-12-01,5.8,3,0.6,5호선,여의나루,7002,0
2019-12-02,1.4,0,1.5,5호선,여의나루,17570,0
2019-12-03,2.1,0.5,0.6,5호선,여의나루,18003,0
2019-12-04,3.6,0,0.6,5호선,여의나루,18504,0
2019-12-05,-3.1,0,1.6,5호선,여의나루,17516,0
2019-12-06,-4.1,0,0.9,5호선,여의나루,18210,1
2019-12-07,0.1,0,0.4,5호선,여의나루,11778,1
2019-12-08,1.4,0,0.2,5호선,여의나루,8663,0
2019-12-09,4.9,0,0.6,5호선,여의나루,17511,0
2019-12-10,9.4,1.5,0.7,5호선,여의나루,17513,0
2019-12-11,7.2,0,1.7,5호선,여의나루,18702,0
2019-12-12,0.9,0,1.3,5호선,여의나루,17390,0
2019-12-13,3.8,0.5,1.2,5호선,여의나루,18654,1
2019-12-14,3.7,0.5,1.3,5호선,여의나루,12476,1
2019-12-15,6.5,0,0.6,5호선,여의나루,10534,0
2019-12-16,9.2,0,0.5,5호선,여의나루,18688,0
2019-12-17,8.6,7.5,1,5호선,여의나루,17721,0
2019-12-18,1.8,0,1.1,5호선,여의나루,18891,0
2019-12-19,0.7,0,0.8,5호선,여의나루,18299,0
2019-12-20,0.2,0,0.8,5호선,여의나루,20502,1
2019-12-21,1,0,0.3,5호선,여의나루,13613,1
2019-12-22,5.2,0.5,0.3,5호선,여의나루,11792,0
2019-12-23,4.3,2.5,0.7,5호선,여의나루,18919,0
2019-12-24,2.3,0,0.5,5호선,여의나루,23071,0
2019-12-25,3.7,0,0.1,5호선,여의나루,21515,1
2019-12-26,2.9,0.5,0.9,5호선,여의나루,16066,0
2019-12-27,0,0,0.6,5호선,여의나루,16734,1
2019-12-28,3,0,0.3,5호선,여의나루,12782,1
2019-12-29,4.9,2,0.3,5호선,여의나루,10251,0
2019-12-30,3.4,0,1,5호선,여의나루,15193,0
2019-12-31,-6.6,0,1.6,5호선,여의나루,14317,1
2020-01-01,-1,0,0.3,5호선,여의나루,7006,1
2020-01-02,2.5,0,0.4,5호선,여의나루,16896,0
2020-01-03,1.8,0,0.1,5호선,여의나루,17878,1
2020-01-04,2.9,0,0.4,5호선,여의나루,9589,1
2020-01-05,3,0,0.4,5호선,여의나루,8197,0
2020-01-06,4,1,0.8,5호선,여의나루,16244,0
2020-01-07,7,48.5,0.7,5호선,여의나루,16011,0
2020-01-08,3.2,7,1.4,5호선,여의나루,16945,0
2020-01-09,0.2,0,0.8,5호선,여의나루,16775,0
2020-01-10,1,0,0.2,5호선,여의나루,17765,1
2020-01-11,1.4,0,0.4,5호선,여의나루,9566,1
2020-01-12,0.1,0,0.8,5호선,여의나루,8518,0
2020-01-13,-1.2,0,0.9,5호선,여의나루,16739,0
2020-01-14,-0.5,0,0.88,5호선,여의나루,17164,0
2020-01-15,-1.1,0,0.86,5호선,여의나루,17378,0
2020-01-16,-0.4,0,0.84,5호선,여의나루,17126,0
2020-01-17,0.9,0,0.82,5호선,여의나루,17601,1
2020-01-18,1.6,0,0.8,5호선,여의나루,9775,1
2020-01-19,3.2,0,1,5호선,여의나루,7596,0
2020-01-20,2.1,0,1.3,5호선,여의나루,17477,0
2020-01-21,1,0,0.5,5호선,여의나루,17203,0
2020-01-22,4.5,0,0.4,5호선,여의나루,17671,0
2020-01-23,5.4,0,0.7,5호선,여의나루,15451,0
2020-01-24,3.8,0,0.7,5호선,여의나루,5673,1
2020-01-25,5,0,0.5,5호선,여의나루,6329,1
2020-01-26,6.4,0,0.8,5호선,여의나루,8996,0
2020-01-27,6.7,0.5,1.3,5호선,여의나루,4588,1
2020-01-28,7.9,0,0.7,5호선,여의나루,15083,0
2020-01-29,7.1,0,0.6,5호선,여의나루,17009,0
2020-01-30,6.5,0,0.7,5호선,여의나루,17410,0
2020-01-31,5,0,1,5호선,여의나루,16949,1
2020-02-01,4.1,0,0.9,5호선,여의나루,7562,1
2020-02-02,2.7,0,0.9,5호선,여의나루,6850,0
2020-02-03,0.6,0,1.5,5호선,여의나루,15973,0
2020-02-04,-0.3,0,1.4,5호선,여의나루,16373,0
2020-02-05,-7.3,0,1.6,5호선,여의나루,15481,0
2020-02-06,-5,0,1.1,5호선,여의나루,15546,0
2020-02-07,-0.6,0,1,5호선,여의나루,16107,1
2020-02-08,1,0,1.4,5호선,여의나루,7291,1
2020-02-09,1.1,0,1,5호선,여의나루,6344,0
2020-02-10,5.4,0,0.7,5호선,여의나루,16367,0
2020-02-11,8.3,0,0.6,5호선,여의나루,18141,0
2020-02-12,7.9,6.5,0.7,5호선,여의나루,15220,0
2020-02-13,7.1,0,1,5호선,여의나루,16986,0
2020-02-14,9.1,0,0.7,5호선,여의나루,19290,1
2020-02-15,10.4,2,0.9,5호선,여의나루,9725,1
2020-02-16,-0.6,11.5,1.5,5호선,여의나루,5830,0
2020-02-17,-4.7,0,1.7,5호선,여의나루,15407,0
2020-02-18,-2.2,0,1.2,5호선,여의나루,15861,0
2020-02-19,2.5,0,0.7,5호선,여의나루,16743,0
2020-02-20,6,0,0.7,5호선,여의나루,17457,0
2020-02-21,7.8,4,0.9,5호선,여의나루,16135,1
2020-02-22,4.9,2.5,1.7,5호선,여의나루,8623,1
2020-02-23,4,0,1.2,5호선,여의나루,6183,0
2020-02-24,7.8,0,0.8,5호선,여의나루,15030,0
